x,y
27.862211,-6.6121655
26.621378,-3.6872494
19.359167,13.396104
25.479433,17.677702
9.706155,-21.709496
24.63798,-0.36502114
26.531155,5.2898316
24.322895,2.3488986
25.938145,-4.139907
25.965492,3.9784417
2.5680158,4.477273
3.696006,3.1101005
31.61676,7.89398
27.450827,1.0033164
29.158573,2.902175
28.317636,1.0321555
26.261265,-0.021369027
15.979323,13.296547
26.847664,-3.4672682
27.873188,-6.904112
25.945549,-5.76059
30.066988,-0.8267656
26.099962,1.3831564
30.459803,3.6927023
29.226294,-3.096024
31.160374,1.3054463
15.989171,5.902981
20.474382,-5.091334
5.220833,3.2016964
22.041431,7.197101
24.49582,0.10508062
19.689255,6.190089
21.175531,1.5575379
14.265639,11.490193
2.7977557,3.1537323
27.900045,-2.4357386
-3.255055,-1.2457504
23.209103,1.2745104
4.5671964,3.0587168
20.546904,12.923572
25.01417,-3.4803393
20.546986,12.92351
19.374191,9.933936
26.065432,-5.5060153
20.584558,12.255669
19.264626,8.3743515
-14.196635,16.499336
-5.8267527,-6.446647
-10.661511,8.407723
-24.271904,5.334882
-21.786255,7.5003805
-13.990472,11.852412
-15.971933,8.531922
-19.525263,20.5844
-11.095198,0.2499874
-12.283663,13.446837
-8.701956,2.2620034
-11.746096,13.944945
-11.746092,13.94494
-14.49485,15.858211
-9.623405,4.125344
-11.746089,13.944935
-24.830172,3.6330435
-11.552227,0.31561318
-17.594082,3.8063262
-1.7063655,-0.8158246
-10.368213,2.6759233
-7.3063955,3.04299
-14.472359,4.175259
-12.190409,5.4382887
-8.619536,5.0020747
-10.368138,2.6758418
-12.946267,3.5388367
-8.701956,2.2619998
-11.538214,1.1626981
-11.611397,0.60013694
-11.460147,1.3021317
-20.486248,4.683546
-28.17596,9.636547
-10.790852,0.9330835
-12.680412,0.9707989
-10.823,0.5199756
-11.285552,2.8234186
-26.646759,9.722636
-10.985599,1.1809803
-13.882682,3.5522761
-24.87361,19.72976
-9.625814,4.1278725
-8.619536,5.002082
-9.766268,4.214071
-9.765174,4.2145677
-21.318434,13.788049
-14.876981,-0.3385663
-19.316822,5.9201937
-17.811354,8.21599
-16.777174,13.050303
-28.31402,6.19793
-21.071314,9.82649
-12.6152315,6.400933
-23.20382,10.269757
-23.490053,6.3217945
-24.7234,9.4574585
-18.484434,3.1407769
-20.55775,4.6216407
-11.999194,5.1290026
-30.274607,11.77085
-18.699991,3.8040895
-18.652018,15.19122
-20.153381,0.84147584
-28.214306,7.3874416
-1.7066647,-0.815624
-27.46248,7.7094846
-28.45395,14.678088
-20.956947,19.621044
-11.10456,5.697142
-24.234825,8.906383
-22.222082,0.12167852
-11.023959,11.4619465
-21.654007,1.0727897
-4.018918,12.285595
-27.048529,7.790477
-4.007218,12.280173
-21.502214,0.6741399
-19.262392,5.745849
-20.150784,19.275291
-26.90538,3.3517215
-25.071154,0.9025903
-17.162203,0.677028
-20.269863,-0.3976092
-21.031645,0.20228684
-22.488306,5.174343
-25.042704,0.86562115
-15.209992,3.6041179
-18.8807,1.5551502
-14.360899,3.6595016
-24.525202,11.49552
-24.140743,7.101604
-27.155872,0.031066049
-8.85685,1.5289055
-30.569845,10.049378
-16.078331,8.782167
-10.830543,17.708683
-5.6669655,-6.6387844
-7.867911,8.753785
-8.142603,8.411221
-21.97342,8.8803425
25.903408,2.3850913
0.061541937,2.001079
25.260286,3.875696
22.022997,4.165939
3.290995,1.6096334
23.404612,2.8074956
23.049768,6.584691
27.24107,4.016236
27.30286,3.659258
19.29952,3.8154871
26.51826,6.147166
24.322887,2.3489048
19.943886,2.1317677
19.983252,-1.3562523
23.594501,6.1403985
23.926918,4.1590033
25.30242,17.477932
16.885712,-5.0736
20.220432,15.687371
28.54429,5.6691804
20.52828,1.8581173
24.583828,3.667649
17.118938,2.1023042
26.662184,3.5990944
29.910982,15.419516
22.135775,5.2513185
28.824554,4.9790134
20.763218,15.787918
34.340557,5.2869205
23.594563,6.140418
26.982927,4.1370583
25.903427,2.3850908
28.543701,5.6698594
28.069027,1.0221279
30.480846,-2.312627
24.352081,7.334185
28.11105,-0.9246984
-0.5678554,0.31839478
24.724337,15.987828
34.34274,5.705641
26.777689,4.052879
23.440483,11.348626
34.59354,8.489767
22.30289,5.0347843
24.012016,14.865752
29.287632,6.241909
30.358921,11.167494
16.708965,5.643391
26.142258,14.021453
27.526268,7.343136
25.054996,10.555186
30.66771,8.630358
22.502567,18.188988
27.808874,8.132291
25.256332,14.153155
27.940342,2.5639286
25.946215,12.673637
21.226234,16.122044
34.418407,5.9030433
28.10924,7.587678
16.594072,-1.7707518
25.566175,8.484955
20.70672,5.4318933
26.21926,13.045631
23.902752,15.0162945
22.691654,6.743143
25.240776,10.877109
33.130283,4.6036434
29.816544,14.537767
15.097157,11.249741
24.47402,1.661394
27.2107,11.095489
21.362291,3.716223
27.29635,8.800174
28.956179,7.5991106
14.848737,11.361619
29.346104,12.614377
25.323359,7.2234745
15.431524,9.883077
18.341812,-1.6998328
24.988121,8.502514
31.22037,9.30818
26.166008,13.645573
27.724344,5.937571
26.376734,14.883792
30.78331,10.600643
30.295313,11.153222
-1.0028263,4.9279413
27.848969,13.603134
26.906406,15.8756485
18.58757,-0.70090336
28.5148,9.296559
24.265974,7.746512
28.772182,8.3230715
29.270258,13.109371
22.329824,18.195293
28.109457,7.58775
31.824682,11.692449
29.270414,13.109405
32.75076,1.6554017
-21.824259,-6.680439
-21.831692,-6.6750045
-14.426394,-13.364411
-13.208617,-17.643236
-14.327175,-13.035039
-14.23481,-12.681277
-13.129688,-13.182295
-15.346179,-12.951208
-15.34624,-12.951375
-13.129695,-13.185345
-13.129683,-13.1849575
-14.426504,-13.364429
-11.768622,-4.551724
1.715363,-25.071253
0.20535792,-25.8708
0.61406785,-26.213995
0.6140524,-26.214048
-16.118734,-14.971895
-14.234814,-12.681269
-15.7132225,-11.300432
-15.713563,-11.300462
-15.713412,-11.301766
-4.979372,-9.886523
-5.7763157,-9.650957
-0.3195823,-1.9175447
-0.3195402,-1.9171873
-12.081185,-21.201612
-5.223771,-11.705422
-16.117842,-16.08446
-2.2799306,-4.7091074
-7.131595,-9.793919
-7.114906,-9.444044
-7.432113,-9.594513
-7.256488,-9.80882
-7.144691,-9.431608
2.3999474,-29.162407
1.2367151,-28.848194
-1.6803074,-26.854942
-1.7692887,-26.794226
1.8548322,-27.955145
3.2867312,-27.776314
1.8548478,-27.955173
2.4348836,-27.797634
2.4348698,-27.797628
1.3964778,-26.625582
-2.27993,-4.7091093
-2.279929,-4.70911
-3.2943625,-5.1501718
1.7122474,-6.7035685
1.7725029,-6.6733093
-0.3427649,-6.9082456
-0.2992751,-6.808882
-2.44524,-6.7034464
-1.5537579,-8.793095
-2.4453542,-6.703397
-2.0238688,-7.4944134
-8.01534,-20.071278
-18.098871,-21.7615
-18.098886,-21.761871
-13.324313,-18.997286
-8.912352,-3.2056408
-15.025229,-17.41907
-7.83234,-3.4240553
-15.255902,-17.701998
-15.255727,-17.702396
-15.029762,-17.419697
-6.030641,-2.0146794
-7.304827,-3.0773726
-13.732575,-14.79047
-13.596094,-9.122228
-13.543696,-9.06106
-14.126951,-18.171635
-13.554206,-15.215333
-13.588083,-9.200372
-13.71485,-19.515469
-13.0301,-14.444192
-14.12614,-18.171999
-14.126141,-18.17201
-6.475883,-20.828611
-5.1794753,-20.35159
-7.3582926,-19.716158
-7.133283,-20.91969
-2.4453409,-6.7033434
-7.7522087,-2.8344893
-8.912474,-3.2057672
-7.358298,-19.716152
-7.3582993,-19.716156
-5.6739383,-20.408695
-7.3003097,-3.4317396
-6.0304046,-2.0148668
-7.758681,-2.838586
-7.653211,-3.5510557
-15.573856,-19.4329
-9.21003,-13.984642
-13.815854,-21.388458
-13.419831,-20.79811
-13.6375,-20.289455
-14.804918,-19.847977
-12.034383,-18.988646
-14.804923,-19.847971
-28.30084,8.527765
-13.675076,11.570292
-13.944663,1.426668
-12.67214,1.0245404
-20.454124,1.2585002
-18.26861,2.669752
-30.965084,9.720298
-11.386263,11.410847
-16.376379,15.89639
-24.633633,15.554757
-22.254297,5.5481677
-24.76937,10.486965
-29.195442,3.744231
-22.949726,7.8356094
-28.173975,15.0358305
-14.796993,17.226768
-22.287128,11.11046
-19.384546,8.466015
-17.036003,17.552837
-25.934517,16.497812
-22.287125,11.110377
-23.227612,9.546723
-16.827444,16.84451
-11.600281,18.593227
-24.465864,17.134117
-19.142483,10.9876795
-21.464756,17.545837
-18.968082,11.1215
-21.838318,3.0748394
-15.945396,15.675797
-18.952091,17.405405
-26.859745,9.661905
-10.840039,17.373829
-10.694375,16.062666
-28.75182,4.643163
-24.591526,7.927571
-20.251066,16.874498
-18.892588,17.209166
-23.681313,10.430871
-16.663818,17.728107
-22.780802,16.154333
-26.476528,6.922928
-23.482021,2.300108
-22.577074,19.321745
-26.888952,5.8968725
-23.65447,16.323315
-23.023132,16.51902
-19.537233,19.899826
-18.828926,19.52188
-20.75799,16.009163
-14.796999,17.226778
-22.824013,15.958136
-21.463232,17.545275
-22.523457,19.847902
-16.92686,13.385934
-11.070369,18.656672
-21.302511,17.281174
-20.269506,18.27982
-23.444387,17.984264
-20.269522,18.2798
-21.303032,17.281506
-23.646267,16.007624
-22.446186,18.506388
-23.860128,7.6175733
-19.355951,2.13705
-18.230755,5.66336
-24.911287,15.380867
-25.3694,8.10372
-24.591496,7.9276505
-24.591589,7.9276114
-1.1890913,5.076935
-16.901695,18.85272
-21.301607,-1.0218211
-13.316068,10.793198
-20.712294,13.237237
-22.188854,15.025499
-28.639482,6.497754
-9.471983,0.52927923
-22.422432,9.418208
-22.188873,15.025445
-19.3559,2.1370125
-17.161749,0.6777799
-24.827429,14.231719
-27.545603,5.251046
-23.871197,13.966875
-23.337572,15.572896
-24.910847,3.8880594
-29.79501,3.3470423
-30.534332,3.730073
-26.834887,13.094957
-26.415522,4.804504
-30.701504,3.7292202
-26.223425,11.282147
-25.253466,6.275836
-28.39404,3.3279223
-27.659647,-0.94007766
-27.659298,-0.9398552
-23.35405,16.58204
-23.2927,15.567454
-31.265182,9.516909
